order_id,customer_id,order_date,country,n_lines,total_quantity,order_value_gbp,max_line_value_gbp,avg_unit_price,max_unit_price,min_unit_price,top_stock_code,top_category,top_description,returned,return_event_date,returned_units,log_order_value,avg_qty_per_line,price_spread,basket_concentration,hour,day_of_week,is_weekend,month,days_to_christmas,region,prior_orders,prior_returns_observed,is_new_customer,days_since_last_order,customer_tenure_days,prior_avg_order_value,prior_return_rate,discount_pct,category_return_rate,category_order_count
501632,240,2011-03-14 15:00:42.486737632,EIRE,2,11,35.34,21.9,3.31,4.38,2.24,20104,201,ITEM 20104,1,2011-04-11 09:55:17.563380580,5.0,3.592919062968025,5.5,1.9553571428571426,0.6196943972835313,15,0,0,3,79,EU,10,0,0,1.218313627881574,366.2045706381031,70.462,0.0,0.13254786450662737,0.20019785329178413,295.0
503205,85,2011-03-14 19:32:00.461233448,Germany,2,18,41.92,23.52,2.39,2.94,1.84,20055,200,ITEM 20055,0,,0.0,3.759337917762498,9.0,1.5978260869565217,0.5610687022900763,19,0,0,3,79,EU,5,2,0,17.743684274100463,401.55802955878215,47.292,0.4,0.3598045204642639,0.2016313677367254,1463.0
503987,239,2011-03-15 02:21:40.948817016,United Kingdom,4,21,104.82,67.44,4.0875,8.43,1.67,20054,200,ITEM 20054,0,,0.0,4.661739537475985,5.25,5.047904191616767,0.6433886662850601,2,1,0,3,80,UK,4,2,0,149.65767897873167,410.5255199726768,41.7025,0.5,-0.5004294302891497,0.2016313677367254,1463.0
502361,144,2011-03-15 02:21:59.197398064,EIRE,5,14,54.120000000000005,29.64,3.342,7.41,1.31,20096,200,ITEM 20096,1,2011-03-29 05:22:19.609857737,4.0,4.009512626705403,2.8,5.65648854961832,0.5476718403547671,2,1,0,3,80,EU,8,2,0,44.3351908461212,425.1036016640951,81.065,0.25,-0.060137120470127536,0.2016313677367254,1463.0
503226,69,2011-03-15 02:42:00.818592040,United Kingdom,2,2,5.83,5.15,2.915,5.15,0.68,20003,200,ITEM 20003,1,2011-05-03 03:21:36.396257424,1.0,1.9213246735826988,1.0,7.573529411764706,0.8833619210977702,2,1,0,3,80,UK,6,0,0,213.036212327057,404.36301146231443,118.65833333333332,0.0,0.13244047619047616,0.2016313677367254,1463.0
501465,196,2011-03-15 04:03:49.171514488,Spain,6,39,141.93,81.1,3.323333333333333,8.11,1.2,20000,200,ITEM 20000,0,,0.0,4.962354999921024,6.5,6.758333333333333,0.5714084407806664,4,1,0,3,80,EU,3,0,0,82.08838582771116,396.65214089261775,80.62,0.0,-0.05598750046501255,0.2016313677367254,1463.0
502586,141,2011-03-15 05:45:40.216359176,EIRE,6,30,152.68,83.34,5.708333333333333,13.89,1.95,20041,200,ITEM 20041,0,,0.0,5.034872518460301,5.0,7.1230769230769235,0.5458475242336914,5,1,0,3,80,EU,4,0,0,102.58435941600074,406.4761751765609,47.527499999999996,0.0,-0.5022384021252522,0.2016313677367254,1463.0
503355,150,2011-03-15 05:58:58.989712152,United Kingdom,5,31,123.56,59.92,4.286,7.49,1.52,20078,200,ITEM 20078,0,,0.0,4.824787527525743,6.2,4.927631578947368,0.4849465846552282,5,1,0,3,80,UK,10,4,0,29.180332251406575,381.9071982104054,55.349000000000004,0.4,-0.10836024398995336,0.2016313677367254,1463.0
501120,204,2011-03-15 06:21:19.758892056,Germany,2,11,28.16,15.059999999999999,2.565,2.62,2.51,20092,200,ITEM 20092,0,,0.0,3.3727979071404572,5.5,1.0438247011952193,0.5348011363636364,6,1,0,3,80,EU,6,3,0,13.5175245449125,276.3157268456249,83.24333333333333,0.5,0.24956695536309126,0.2016313677367254,1463.0
500636,274,2011-03-15 09:38:46.158006632,United Kingdom,1,1,4.08,4.08,4.08,4.08,4.08,20061,200,ITEM 20061,0,,0.0,1.6253112615903906,1.0,1.0,1.0,9,1,0,3,80,UK,6,0,0,102.82849008856675,158.72499933409256,44.56,0.0,0.06206896551724128,0.2016313677367254,1463.0
501951,257,2011-03-15 23:21:37.947074008,United Kingdom,1,11,115.28,115.28,10.48,10.48,10.48,20094,200,ITEM 20094,0,,0.0,4.756001075690675,11.0,1.0,1.0,23,1,0,3,80,UK,8,0,0,2.876228667040185,359.6879083958696,87.4375,0.0,-2.0,0.2016313677367254,1463.0
502837,208,2011-03-16 15:04:43.494573704,United Kingdom,4,25,149.45,58.4,6.4825,9.18,3.68,20043,200,ITEM 20043,0,,0.0,5.013630803076055,6.25,2.494565217391304,0.39076614252258285,15,2,0,3,81,UK,7,0,0,104.0277977672806,411.13600424821084,86.34428571428573,0.0,-0.7873587275010461,0.2016313677367254,1463.0
503082,409,2011-03-16 23:29:41.677503208,France,1,6,23.94,23.94,3.99,3.99,3.99,20102,201,ITEM 20102,0,,0.0,3.2164729402518906,6.0,1.0,1.0,23,2,0,3,81,EU,10,1,0,66.39811557834732,433.975898079328,78.771,0.1,-0.0668449197860963,0.20019785329178413,295.0
503393,13,2011-03-17 04:17:29.210877480,United Kingdom,6,47,202.64000000000001,52.83,4.42,5.87,2.73,20024,200,ITEM 20024,0,,0.0,5.316353729034136,7.833333333333333,2.15018315018315,0.26070864587445713,4,3,0,3,82,UK,2,0,0,60.67826880716671,250.91823387027867,125.08500000000001,0.0,-0.1109040074557317,0.2016313677367254,1463.0
502734,156,2011-03-17 09:08:55.858614528,United Kingdom,2,18,30.1,22.400000000000002,1.9500000000000002,3.2,0.7,20090,200,ITEM 20090,1,2011-05-14 07:54:34.477931487,11.0,3.4372078191851885,9.0,4.571428571428572,0.7441860465116279,9,3,0,3,82,UK,4,0,0,24.633412349773426,356.40748232017813,63.205,0.0,0.5998404679606487,0.2016313677367254,1463.0
502369,457,2011-03-17 09:36:16.094841640,Germany,1,3,3.51,3.51,1.17,1.17,1.17,20040,200,ITEM 20040,0,,0.0,1.506297153514587,3.0,1.0,1.0,9,3,0,3,82,EU,5,1,0,71.32149510635259,349.98601192455595,102.63999999999999,0.2,0.629746835443038,0.2016313677367254,1463.0
500858,368,2011-03-17 15:19:13.925568064,Germany,1,2,11.38,11.38,5.69,5.69,5.69,20112,201,ITEM 20112,0,,0.0,2.5160822672564502,2.0,1.0,1.0,15,3,0,3,82,EU,7,1,0,4.987973136269352,415.0521394041914,129.10714285714286,0.14285714285714285,-0.6005625879043603,0.20019785329178413,295.0
503432,98,2011-03-17 21:30:57.670787504,Spain,2,3,14.23,11.44,4.255,5.72,2.79,20050,200,ITEM 20050,0,,0.0,2.7232671669070703,1.5,2.050179211469534,0.8039353478566409,21,3,0,3,82,EU,6,1,0,24.640672321321205,379.32605563916474,92.705,0.16666666666666666,-0.23739130434782618,0.2016313677367254,1463.0
500342,60,2011-03-17 22:38:47.066318920,United Kingdom,4,23,93.75,43.7,3.81,4.66,1.95,20090,200,ITEM 20090,0,,0.0,4.5512418439625355,5.75,2.3897435897435897,0.46613333333333334,22,3,0,3,82,UK,4,3,0,100.76078400244019,387.21835329887296,108.8,0.75,-0.14030286444079554,0.2016313677367254,1463.0
502116,244,2011-03-17 22:42:27.981465432,United Kingdom,2,16,67.48,54.78,5.2,9.13,1.27,20083,200,ITEM 20083,0,,0.0,4.226541731833486,8.0,7.1889763779527565,0.8117960877296977,22,3,0,3,82,UK,5,3,0,14.09852874112713,361.39190934435743,65.506,0.6,-0.20931899641577068,0.2016313677367254,1463.0
503105,454,2011-03-18 00:56:42.932954896,United Kingdom,4,15,72.53999999999999,40.5,4.672499999999999,8.1,1.27,20094,200,ITEM 20094,1,2011-04-05 13:40:28.679697786,4.0,4.297829475873126,3.75,6.377952755905511,0.5583126550868487,0,4,0,3,83,UK,3,0,0,121.49426859123574,303.43555812989405,100.75333333333333,0.0,-0.5779856428105286,0.2016313677367254,1463.0
501851,351,2011-03-18 03:22:31.571043680,United Kingdom,4,24,87.29,41.58,3.3525,4.48,2.3,20082,200,ITEM 20082,1,2011-04-02 04:25:24.747940409,1.0,4.480626850913491,6.0,1.947826086956522,0.4763432237369687,3,4,0,3,83,UK,5,1,0,94.53886018788657,417.86663068639353,64.322,0.2,-0.10893730546909741,0.2016313677367254,1463.0
503770,336,2011-03-18 04:16:51.557721344,United Kingdom,6,33,125.72,35.6,4.058333333333334,5.79,2.65,20098,200,ITEM 20098,0,,0.0,4.841979928066116,5.5,2.1849056603773587,0.28316894686605154,4,4,0,3,83,UK,9,2,0,27.287515532761436,398.7733383937403,107.14666666666666,0.2222222222222222,-0.14374090247452687,0.2016313677367254,1463.0
503236,85,2011-03-18 06:28:40.733455456,United Kingdom,5,23,39.07,11.129999999999999,2.268,3.98,0.7,20077,200,ITEM 20077,0,,0.0,3.6906279246480533,4.6,5.685714285714286,0.28487330432556945,6,4,0,3,83,UK,6,2,0,3.4560216692362036,405.0140512280184,46.39666666666667,0.3333333333333333,0.5134495641344956,0.2016313677367254,1463.0
503756,363,2011-03-18 10:07:57.925042216,United Kingdom,2,9,60.58,56.32,5.65,7.04,4.26,20008,200,ITEM 20008,0,,0.0,4.120337142496354,4.5,1.6525821596244132,0.929679762297788,10,4,0,3,83,UK,11,3,0,47.431772803184536,367.195090638301,64.36999999999999,0.2727272727272727,-0.9504185447520925,0.2016313677367254,1463.0
501567,450,2011-03-18 12:19:41.332773456,Spain,3,14,40.94,30.4,2.77,3.55,1.72,20047,200,ITEM 20047,1,2011-05-03 03:18:49.268126300,2.0,3.7362400254737738,4.666666666666667,2.063953488372093,0.7425500732779677,12,4,0,3,83,EU,3,1,0,39.923851031914815,354.59414291477447,66.51,0.3333333333333333,0.15726636475916012,0.2016313677367254,1463.0
502722,168,2011-03-18 16:38:04.694775112,Germany,1,4,6.56,6.56,1.64,1.64,1.64,20054,200,ITEM 20054,1,2011-04-20 10:19:32.838907592,4.0,2.0228711901914416,4.0,1.0,1.0,16,4,0,3,83,EU,6,2,0,183.1217025707501,414.307407604067,95.80333333333334,0.3333333333333333,0.5169366715758469,0.2016313677367254,1463.0
503312,96,2011-03-18 16:38:35.068425024,United Kingdom,5,34,134.73,82.94,3.662,7.54,1.41,20006,200,ITEM 20006,0,,0.0,4.910667618309874,6.8,5.347517730496454,0.6156015735174052,16,4,0,3,83,UK,7,1,0,29.499222641537084,299.0869455446026,105.33000000000001,0.14285714285714285,-0.026866354178575635,0.2016313677367254,1463.0
502878,497,2011-03-18 17:09:55.418431336,Germany,2,11,72.96000000000001,59.28,5.984999999999999,7.41,4.56,20026,200,ITEM 20026,0,,0.0,4.303524406518924,5.5,1.6250000000000002,0.8124999999999999,17,4,0,3,83,EU,4,1,0,71.32567874792967,388.243397602919,115.295,0.25,-0.7301399098885464,0.2016313677367254,1463.0
503321,2,2011-03-18 21:39:51.752918728,France,6,28,234.97,152.16,6.008333333333333,19.02,1.9,20065,200,ITEM 20065,0,,0.0,5.463704678301283,4.666666666666667,10.010526315789473,0.6475720304719751,21,4,0,3,83,EU,6,4,0,157.29065527724788,422.6498866684703,85.97500000000001,0.6666666666666666,-1.3120141690445735,0.2016313677367254,1463.0
500558,284,2011-03-19 01:15:04.300448120,Spain,2,12,48.099999999999994,40.199999999999996,3.985,4.02,3.95,20068,200,ITEM 20068,0,,0.0,3.893859034800475,6.0,1.0177215189873416,0.8357588357588358,1,5,1,3,84,EU,9,4,0,26.752099062853425,432.13660260085334,79.29222222222224,0.4444444444444444,-0.027777777777777457,0.2016313677367254,1463.0
500519,489,2011-03-19 01:27:28.151331384,United Kingdom,5,23,138.88,80.3,4.3420000000000005,8.03,1.64,20040,200,ITEM 20040,1,2011-05-02 21:21:02.608332653,1.0,4.940784912195175,4.6,4.896341463414634,0.5781970046082949,1,5,1,3,84,UK,8,1,0,30.569564796675696,376.5909407990661,79.37875,0.125,-0.9358795650961804,0.2016313677367254,1463.0
502055,154,2011-03-19 04:28:18.223456496,United Kingdom,4,24,124.5,50.35,6.1825,10.07,3.16,20016,200,ITEM 20016,1,2011-04-11 10:57:50.420874607,10.0,4.832305758571839,6.0,3.1867088607594938,0.40441767068273093,4,5,1,3,84,UK,6,1,0,13.025414663965464,382.06664132359816,67.375,0.16666666666666666,-0.3073611256956841,0.2016313677367254,1463.0
502295,84,2011-03-19 04:39:23.904506752,United Kingdom,1,10,47.800000000000004,47.800000000000004,4.78,4.78,4.78,20010,200,ITEM 20010,0,,0.0,3.8877303128591016,10.0,1.0,1.0,4,5,1,3,84,UK,3,1,0,43.1056598055006,398.856172652073,80.75,0.3333333333333333,-0.27807486631016043,0.2016313677367254,1463.0
503315,390,2011-03-19 08:16:30.896488864,France,4,35,144.82,78.1,4.0125,7.81,1.36,20116,201,ITEM 20116,0,,0.0,4.9823729843782845,8.75,5.742647058823529,0.539290153293744,8,5,1,3,84,EU,6,3,0,16.055011772050463,295.2405597637048,62.52666666666667,0.5,-0.10364273738759322,0.20019785329178413,295.0
501380,485,2011-03-19 11:01:21.029343296,France,6,33,182.92000000000002,71.28,5.426666666666667,11.88,2.15,20088,200,ITEM 20088,0,,0.0,5.214500880454926,5.5,5.525581395348838,0.38967854799912527,11,5,1,3,84,EU,4,0,0,18.03654425506972,321.6253249615746,101.6875,0.0,-0.4775444264943458,0.2016313677367254,1463.0
502881,82,2011-03-19 11:31:34.298745656,United Kingdom,5,45,191.60999999999999,52.02,4.494,6.33,3.01,20071,200,ITEM 20071,0,,0.0,5.260667419096131,9.0,2.1029900332225915,0.27148896195396904,11,5,1,3,84,UK,4,1,0,121.58447837417532,266.28144393304984,125.4725,0.25,-0.2987426712305552,0.2016313677367254,1463.0
500756,491,2011-03-19 14:04:48.910215880,Spain,5,31,92.61,27.23,2.9259999999999997,4.05,1.58,20117,201,ITEM 20117,0,,0.0,4.539137215383653,6.2,2.5632911392405062,0.29402872260015117,14,5,1,3,84,EU,8,1,0,107.65198174209222,428.65206642154595,100.57124999999999,0.125,0.14242059449949074,0.20019785329178413,295.0
501188,113,2011-03-19 19:57:46.173390480,Spain,2,17,118.19999999999999,63.699999999999996,7.275,9.1,5.45,20000,200,ITEM 20000,0,,0.0,4.7808027546312495,8.5,1.6697247706422018,0.538917089678511,19,5,1,3,84,EU,6,3,0,68.14862237679277,335.5801991009913,142.68666666666664,0.5,-0.8818659449132302,0.2016313677367254,1463.0
502570,42,2011-03-19 21:11:05.193956904,Spain,4,31,127.38999999999999,74.3,3.815,7.43,1.26,20114,201,ITEM 20114,1,2011-05-06 11:11:26.424197001,10.0,4.855072506602992,7.75,5.896825396825396,0.5832482926446346,21,5,1,3,84,EU,6,2,0,19.13552651063222,437.54984003581814,77.325,0.3333333333333333,-0.14297250011215268,0.20019785329178413,295.0
501600,319,2011-03-20 00:39:14.297130000,United Kingdom,6,28,62.400000000000006,19.3,2.341666666666667,3.86,1.53,20061,200,ITEM 20061,1,2011-04-07 01:12:46.843240055,4.0,4.149463861443181,4.666666666666667,2.522875816993464,0.30929487179487175,0,6,1,3,85,UK,6,1,0,114.36240452117536,435.15393383474316,74.84,0.16666666666666666,0.40998487140695916,0.2016313677367254,1463.0
503773,58,2011-03-20 07:45:12.787259112,United Kingdom,5,37,109.62,29.36,3.226,5.56,1.81,20111,201,ITEM 20111,0,,0.0,4.706100904566532,7.4,3.071823204419889,0.267834336799854,7,6,1,3,85,UK,6,3,0,146.4505665183473,413.1264656716117,122.20166666666667,0.5,0.1435268380342214,0.20019785329178413,295.0
502809,159,2011-03-20 08:38:38.784448440,United Kingdom,4,28,138.65,68.2,5.1075,6.89,1.25,20035,200,ITEM 20035,0,,0.0,4.939139292391186,7.0,5.512,0.49188604399567254,8,6,1,3,85,UK,2,0,0,361.36321514275863,366.5034264517257,63.925,0.0,-0.31615169205942384,0.2016313677367254,1463.0
500325,306,2011-03-20 10:16:02.943951920,France,4,27,86.32000000000001,35.84,3.3075,4.48,2.0,20029,200,ITEM 20029,0,,0.0,4.4695795316817435,6.75,2.24,0.4151992585727525,10,6,1,3,85,EU,5,1,0,264.566678114836,350.583968186153,75.954,0.2,0.1571135631286006,0.2016313677367254,1463.0
501768,198,2011-03-20 11:05:47.483782760,Spain,4,19,80.94,36.0,3.705,6.0,1.8,20064,200,ITEM 20064,0,,0.0,4.405987272118725,4.75,3.333333333333333,0.4447739065974796,11,6,1,3,85,EU,7,2,0,12.079455575832315,417.45746628097095,169.59285714285716,0.2857142857142857,-0.2816087404006016,0.2016313677367254,1463.0
503503,84,2011-03-20 15:26:40.584543704,United Kingdom,2,15,43.75,24.35,3.4050000000000002,4.87,1.94,20104,201,ITEM 20104,0,,0.0,3.8010914447208646,7.5,2.5103092783505154,0.5565714285714286,15,6,1,3,85,UK,4,1,0,1.4494986115387962,400.30567126361177,72.5125,0.25,0.05097613882863361,0.20019785329178413,295.0
503898,317,2011-03-20 23:49:19.695188000,EIRE,5,26,122.87,53.46,4.724,7.45,1.97,20050,200,ITEM 20050,0,,0.0,4.819232628566109,5.2,3.7817258883248734,0.4350940017905103,23,6,1,3,85,EU,4,0,0,20.02316536009278,323.8219224536002,43.5825,0.0,-0.33235740620255916,0.2016313677367254,1463.0
502973,304,2011-03-21 04:52:26.957391944,United Kingdom,6,39,92.4,47.0,2.1016666666666666,4.7,0.76,20076,200,ITEM 20076,0,,0.0,4.536891345234797,6.5,6.184210526315789,0.5086580086580086,4,0,0,3,86,UK,6,0,0,37.491103819616065,297.8315787358953,82.41666666666666,0.0,0.32123705281716,0.2016313677367254,1463.0
503961,148,2011-03-21 05:24:38.834267776,United Kingdom,5,37,243.47,110.60999999999999,6.452,12.29,2.83,20003,200,ITEM 20003,0,,0.0,5.499092602000238,7.4,4.342756183745583,0.4543064853986117,5,0,0,3,86,UK,4,1,0,6.830399241513426,350.77118139759864,95.76750000000001,0.25,-0.8260706517662944,0.2016313677367254,1463.0
503112,488,2011-03-21 05:31:47.246990088,United Kingdom,2,10,25.919999999999998,16.08,2.8299999999999996,4.02,1.64,20081,200,ITEM 20081,0,,0.0,3.292869504776527,5.0,2.451219512195122,0.6203703703703703,5,0,0,3,86,UK,6,1,0,26.89182901860954,430.7132465662838,53.458333333333336,0.16666666666666666,0.1417218543046358,0.2016313677367254,1463.0
501573,469,2011-03-21 05:46:49.583122000,United Kingdom,3,15,71.19,34.92,5.323333333333333,8.45,3.64,20011,200,ITEM 20011,1,2011-05-17 22:37:26.140042470,9.0,4.279301532151069,5.0,2.321428571428571,0.49051833122629585,5,0,0,3,86,UK,4,1,0,59.59449143894375,321.0834879999753,92.94999999999999,0.25,-0.31979977753058964,0.2016313677367254,1463.0
500407,495,2011-03-21 06:55:42.522235928,EIRE,1,9,32.85,32.85,3.65,3.65,3.65,20116,201,ITEM 20116,1,2011-05-19 18:20:08.160688247,9.0,3.521938999358284,9.0,1.0,1.0,6,0,0,3,86,EU,2,0,0,71.49935380280056,103.49209526531537,63.885,0.0,0.03693931398416883,0.20019785329178413,295.0
501997,266,2011-03-21 11:20:35.500696408,United Kingdom,4,16,49.42,26.58,3.2125,5.42,1.4,20002,200,ITEM 20002,0,,0.0,3.9203879217597737,4.0,3.8714285714285714,0.537838931606637,11,0,0,3,86,UK,3,0,0,158.99735352078258,285.61751186909,146.94,0.0,0.06366047745358094,0.2016313677367254,1463.0
500449,130,2011-03-21 14:24:46.206748696,United Kingdom,2,3,11.03,9.26,3.2,4.63,1.77,20100,201,ITEM 20100,0,,0.0,2.4874035299865875,1.5,2.615819209039548,0.8395285584768812,14,0,0,3,86,UK,8,2,0,36.0323250595038,341.28551564991415,83.70375000000001,0.25,-0.006386861313868453,0.20019785329178413,295.0
500471,491,2011-03-21 16:08:28.882366600,United Kingdom,3,14,46.51,21.299999999999997,4.6466666666666665,7.92,2.47,20101,201,ITEM 20101,0,,0.0,3.86094021519883,4.666666666666667,3.206477732793522,0.45796602881100834,16,0,0,3,86,UK,9,1,0,2.0858793073,430.73794572884594,99.68666666666667,0.1111111111111111,0.10797851937092451,0.20019785329178413,295.0
503180,383,2011-03-21 16:43:35.306438912,France,4,27,121.67000000000002,45.760000000000005,4.9025,5.86,3.95,20020,200,ITEM 20020,1,2011-05-03 14:59:20.704604393,11.0,4.80949782304466,6.75,1.4835443037974683,0.37609928495109723,16,0,0,3,86,EU,2,1,0,64.68250950444838,396.1115136046602,86.825,0.5,-0.44776297001427934,0.2016313677367254,1463.0
500615,25,2011-03-21 19:49:27.733617480,United Kingdom,5,16,61.849999999999994,30.449999999999996,3.396,4.81,1.28,20045,200,ITEM 20045,0,,0.0,4.140750935036256,3.2,3.7578124999999996,0.4923201293451899,19,0,0,3,86,UK,6,1,0,30.33818977319,301.9213595107227,106.17833333333334,0.16666666666666666,-0.2210048366400157,0.2016313677367254,1463.0
501305,426,2011-03-21 21:48:37.062725480,United Kingdom,1,9,24.21,24.21,2.69,2.69,2.69,20116,201,ITEM 20116,0,,0.0,3.2272407411998283,9.0,1.0,1.0,21,0,0,3,86,UK,7,1,0,15.316075115768426,340.81368508587934,72.5942857142857,0.14285714285714285,0.29023746701846964,0.20019785329178413,295.0
501962,195,2011-03-21 22:41:54.158838056,United Kingdom,5,33,123.66000000000001,38.24,3.7039999999999997,4.78,2.47,20097,200,ITEM 20097,0,,0.0,4.825590031380704,6.6,1.9352226720647774,0.3092349991913311,22,0,0,3,86,UK,7,0,0,84.33950404369375,404.91262569971656,91.80285714285716,0.0,0.047009864364981335,0.2016313677367254,1463.0
501898,482,2011-03-22 00:55:36.971690760,United Kingdom,4,19,124.35,102.96,4.24,9.36,1.62,20049,200,ITEM 20049,0,,0.0,4.831109824604303,4.75,5.777777777777777,0.8279855247285887,0,1,0,3,87,UK,4,2,0,362.2171279606847,440.350141864194,43.18,0.5,-0.9639895759298742,0.2016313677367254,1463.0
503078,335,2011-03-22 02:29:30.266510064,United Kingdom,4,13,36.86,26.56,2.48,3.67,1.08,20019,200,ITEM 20019,1,2011-04-19 17:04:55.148796672,3.0,3.633895145781177,3.25,3.398148148148148,0.7205642973412913,2,1,0,3,87,UK,5,2,0,38.1285297762163,318.43944948079877,90.71,0.4,0.15950290730817462,0.2016313677367254,1463.0
501765,499,2011-03-22 04:28:56.559475328,United Kingdom,6,32,129.16,47.92,4.1466666666666665,5.99,2.86,20118,201,ITEM 20118,0,,0.0,4.868764462910782,5.333333333333333,2.0944055944055946,0.3710126974295448,4,1,0,3,87,UK,9,0,0,68.77374378113723,424.34737823091973,86.20666666666668,0.0,-0.19548315438726394,0.20019785329178413,295.0
503430,96,2011-03-22 06:03:07.217087136,Spain,5,31,133.95,66.44,4.082,6.04,1.64,20099,200,ITEM 20099,0,,0.0,4.9049043394640135,6.2,3.682926829268293,0.4960059723777529,6,1,0,3,87,EU,8,1,0,3.55870542433,302.6456509689326,109.00500000000001,0.125,-0.20768155794978127,0.2016313677367254,1463.0
503140,18,2011-03-22 06:52:38.114839152,United Kingdom,2,2,10.26,7.3,5.13,7.3,2.96,20034,200,ITEM 20034,0,,0.0,2.421256622711544,1.0,2.4662162162162162,0.7115009746588694,6,1,0,3,87,UK,5,1,0,22.444156626070278,413.60287647496637,31.552,0.2,-0.5211267605633805,0.2016313677367254,1463.0
503273,489,2011-03-22 09:09:32.980269232,United Kingdom,6,24,74.28,31.36,3.138333333333333,4.62,1.64,20010,200,ITEM 20010,1,2011-05-16 00:52:27.313197943,5.0,4.3212144952771245,4.0,2.8170731707317076,0.42218632202477113,9,1,0,3,87,UK,9,1,0,3.320889223817685,379.9118300228838,85.99,0.1111111111111111,0.15562123451176535,0.2016313677367254,1463.0
500836,255,2011-03-22 19:33:29.560482640,United Kingdom,5,19,82.96000000000001,35.52,4.24,6.5,1.56,20051,200,ITEM 20051,0,,0.0,4.430340494952432,3.8,4.166666666666667,0.42815814850530376,19,1,0,3,87,UK,7,2,0,64.56168722344616,397.62019567795926,49.9357142857143,0.2857142857142857,-0.2301304863582445,0.2016313677367254,1463.0
500922,296,2011-03-22 20:41:22.230017144,EIRE,6,28,128.97,31.589999999999996,4.956666666666666,7.53,2.62,20025,200,ITEM 20025,0,,0.0,4.867303654593497,4.666666666666667,2.8740458015267176,0.24494068387997206,20,1,0,3,87,EU,7,4,0,60.08710321637398,410.22861420195676,89.35857142857142,0.5714285714285714,-0.36570127600995384,0.2016313677367254,1463.0
502659,411,2011-03-22 20:52:26.262917616,United Kingdom,3,13,25.3,21.23,2.0,3.19,0.88,20094,200,ITEM 20094,1,2011-05-15 16:23:12.673626889,1.0,3.269568939183719,4.333333333333333,3.625,0.8391304347826087,20,1,0,3,87,UK,10,3,0,21.16011448942528,380.25695736932335,87.78800000000001,0.3,0.3377830126946735,0.2016313677367254,1463.0
500799,478,2011-03-23 00:43:32.792609760,Spain,6,51,219.75,48.480000000000004,4.576666666666667,8.08,1.68,20017,200,ITEM 20017,0,,0.0,5.39703083948407,8.5,4.809523809523809,0.22061433447098977,0,2,0,3,88,EU,5,1,0,46.23993848655097,411.6744576755002,64.48800000000001,0.2,-0.1652879414572066,0.2016313677367254,1463.0
502342,123,2011-03-23 01:37:55.553801264,United Kingdom,3,17,106.96000000000001,45.24,7.646666666666667,11.31,3.04,20049,200,ITEM 20049,0,,0.0,4.681760788149804,5.666666666666667,3.7203947368421053,0.42296185489902766,1,2,0,3,88,UK,4,0,0,82.40263501548824,369.5175529977431,106.54249999999999,0.0,-0.8505190311418687,0.2016313677367254,1463.0
502306,292,2011-03-23 06:48:55.687193312,United Kingdom,6,43,172.96,51.48,4.483333333333333,6.22,3.01,20006,200,ITEM 20006,0,,0.0,5.158825387729438,7.166666666666667,2.0664451827242525,0.297641073080481,6,2,0,3,88,UK,4,0,0,89.77193271265203,305.1117285600241,105.61500000000001,0.0,-0.0746194470332402,0.2016313677367254,1463.0
500464,66,2011-03-23 07:47:33.691612400,United Kingdom,6,45,145.49,59.49,2.9933333333333336,6.61,1.32,20053,200,ITEM 20053,0,,0.0,4.9869571667416785,7.5,5.007575757575758,0.40889408206749606,7,2,0,3,88,UK,11,0,0,20.067281388168517,403.7699788276674,49.71454545454546,0.0,0.1138924416834155,0.2016313677367254,1463.0
503298,413,2011-03-23 08:51:55.794570496,United Kingdom,5,23,88.94,28.5,5.5,11.05,1.36,20017,200,ITEM 20017,0,,0.0,4.499142781342561,4.6,8.125,0.32044074657072186,8,2,0,3,88,UK,6,3,0,46.4723451207062,366.97110915605,93.04666666666667,0.5,-0.15649177556725835,0.2016313677367254,1463.0
500907,201,2011-03-23 23:13:14.949746048,Spain,6,37,144.28,50.22,3.793333333333333,8.37,1.67,20076,200,ITEM 20076,0,,0.0,4.9786629148529835,6.166666666666667,5.0119760479041915,0.34807319101746603,23,2,0,3,88,EU,2,1,0,251.70396377941861,303.91730709535057,88.37499999999999,0.5,-0.09477198573488099,0.2016313677367254,1463.0
503350,139,2011-03-24 01:18:01.360348832,United Kingdom,2,12,116.66,83.86,9.27,11.98,6.56,20005,200,ITEM 20005,0,,0.0,4.76779910943631,6.0,1.8262195121951221,0.7188410766329505,1,3,0,3,89,UK,4,2,0,31.021215321409073,418.1250733173667,87.22,0.5,-1.683072677092916,0.2016313677367254,1463.0
502194,351,2011-03-24 01:57:37.645081304,United Kingdom,4,15,49.5,30.36,4.3575,6.84,2.76,20102,201,ITEM 20102,0,,0.0,3.9219733362813143,3.75,2.4782608695652177,0.6133333333333333,1,3,0,3,89,UK,6,1,0,5.9410425235836115,423.80767320997705,68.15,0.16666666666666666,0.09753874202370105,0.20019785329178413,295.0
503157,450,2011-03-24 03:40:24.179638248,United Kingdom,3,19,73.37,39.6,4.213333333333334,5.55,2.14,20052,200,ITEM 20052,0,,0.0,4.309052634715209,6.333333333333333,2.5934579439252334,0.5397301349325337,3,3,0,3,89,UK,4,1,0,5.639384801675833,360.2335277164503,60.11750000000001,0.25,-0.06240949898638859,0.2016313677367254,1463.0
